numSample,x1_pix,y1_pix,x2_pix,y2_pix,laser_X_m,laser_Y_m,laser_Z_m,radar_X_m,radar_Y_m,radar_R_m,radar_A_deg,radar_D_mps,radar_P_db,dataset,index,Difficult,vehicle_class,iou_class,conf_class,track_id,cx,cy
13486,864,520,945,590,-0.7881161570549011,38.583641052246094,1.0276150703430176,-0.5484058260917664,38.91918182373047,38.92397689819336,0.800000011920929,1.0,22486256.0,RECORD@2020-11-22_12.45.05,161,0.0,car,0.9595096707344056,0.9008981585502625,0,0.543,40.92
13487,868,520,948,590,-0.7815320491790771,38.60511779785156,0.6253483295440674,-0.5400955677032471,38.91731262207031,38.92397689819336,0.800000011920929,1.0,23395270.0,RECORD@2020-11-22_12.45.05,162,0.0,car,0.9558832049369812,0.9099565148353576,0,0.543,40.92
13488,872,523,951,591,-0.666361927986145,38.57181930541992,0.5193941593170166,-0.5456220507621765,39.11381912231445,39.12358474731445,0.800000011920929,1.0,43450676.0,RECORD@2020-11-22_12.45.05,163,0.0,car,0.9442471861839294,0.9022606611251832,0,0.546,41.12
13489,873,522,954,590,-0.6489713788032532,38.62677383422852,0.6252493858337402,-0.371850848197937,39.21425628662109,39.223388671875,0.5,1.0,31460810.0,RECORD@2020-11-22_12.45.05,164,0.0,car,0.9401835799217224,0.8289476037025452,0,0.342,41.222
13490,876,519,957,590,-0.542132556438446,38.684059143066406,1.029321312904358,-0.2016675621271133,39.11738967895508,39.12358474731445,0.3000000119209289,2.0,27780686.0,RECORD@2020-11-22_12.45.05,165,0.0,car,0.911982536315918,0.8833876848220825,0,0.205,41.123
13491,879,521,960,591,-0.4930840730667114,38.728397369384766,0.6258431673049927,-0.3399465680122375,39.2152099609375,39.223388671875,0.5,2.0,43500644.0,RECORD@2020-11-22_12.45.05,166,0.0,car,0.9308264851570128,0.9217302203178406,0,0.342,41.222
13492,881,518,962,588,-0.442617118358612,38.755348205566406,1.030686378479004,-0.067209392786026,39.19910430908203,39.223388671875,0.1000000014901161,2.0,22052162.0,RECORD@2020-11-22_12.45.05,167,0.0,car,0.9631085395812988,0.9111982583999634,0,0.068,41.223
13493,884,521,963,591,-0.3644307553768158,38.82881927490234,1.0334327220916748,-0.3382334113121032,39.11614227294922,39.12358474731445,0.5,2.0,27693644.0,RECORD@2020-11-22_12.45.05,168,0.0,car,0.9205672144889832,0.8813560605049133,0,0.341,41.122
13494,889,522,970,591,-0.2404625564813614,39.0550422668457,0.6280862092971802,0.0005438747466541,39.50769805908203,39.52280426025391,-0.0,4.0,15202126.0,RECORD@2020-11-22_12.45.05,169,0.0,car,0.961539387702942,0.8811503052711487,0,0.0,41.523
13495,889,519,970,589,-0.2726625800132751,39.13855743408203,1.0369997024536133,0.0005509558250196,39.72090911865234,39.722415924072266,-0.0,3.0,21818598.0,RECORD@2020-11-22_12.45.05,170,0.0,car,0.9281968474388124,0.8352389335632324,0,0.0,41.722
13496,888,520,968,590,-0.3331513702869415,39.21361541748047,0.6291418075561523,-0.1406861543655395,39.516727447509766,39.52280426025391,0.2000000029802322,3.0,23001778.0,RECORD@2020-11-22_12.45.05,171,0.0,car,0.9680998921394348,0.9009222984313964,0,0.138,41.523
13497,886,516,965,586,-0.347244918346405,39.26670837402344,1.039559245109558,-0.2767165899276733,39.71485900878906,39.722415924072266,0.4000000059604645,4.0,18143066.0,RECORD@2020-11-22_12.45.05,172,0.0,car,0.9006824493408203,0.8107355833053589,0,0.277,41.721
13498,885,518,966,589,-0.3757039308547973,39.37443542480469,1.0433628559112549,-0.1710309535264969,39.61640548706055,39.62261199951172,0.2000000029802322,4.0,20391152.0,RECORD@2020-11-22_12.45.05,173,0.0,car,0.9319257140159608,0.8241668343544006,0,0.138,41.622
13499,884,520,965,591,-0.4183515310287475,39.44084930419922,0.5226637125015259,-0.069466046988964,39.91539764404297,39.92202758789063,0.1000000014901161,4.0,11872382.0,RECORD@2020-11-22_12.45.05,174,0.0,car,0.917367696762085,0.9089723825454712,0,0.07,41.922
13500,884,516,965,587,-0.3556139767169952,39.52750778198242,1.0466158390045166,-0.2074313163757324,39.91540145874024,39.92202758789063,0.3000000119209289,4.0,16757896.0,RECORD@2020-11-22_12.45.05,175,0.0,car,0.9179151654243468,0.8742805123329163,0,0.209,41.921
13501,884,521,965,590,-0.4947288036346435,39.568756103515625,0.5227605104446411,-0.1380822658538818,39.91588592529297,39.92202758789063,0.2000000029802322,4.0,24373476.0,RECORD@2020-11-22_12.45.05,176,0.0,car,0.9485796689987184,0.8804587721824646,0,0.139,41.922
13502,882,517,963,587,-0.3935403227806091,39.70630645751953,1.0491838455200195,-0.1380822658538818,40.117820739746094,40.12163543701172,0.2000000029802322,4.0,19272236.0,RECORD@2020-11-22_12.45.05,177,0.0,car,0.9214543104171752,0.8976840376853943,0,0.14,42.121
13503,881,523,962,591,-0.5580803155899048,39.71631240844727,0.5234182476997375,-0.280888170003891,40.1140022277832,40.12163543701172,0.4000000059604645,4.0,25455806.0,RECORD@2020-11-22_12.45.05,178,0.0,car,0.9664304256439208,0.9292811751365662,0,0.28,42.121
13504,880,517,961,586,-0.4375531375408172,39.87704086303711,1.0522656440734863,-0.3562474846839905,40.28868103027344,40.32124710083008,0.5,4.0,16504469.0,RECORD@2020-11-22_12.45.05,179,0.0,car,0.9447805881500244,0.8826138973236084,0,0.352,42.32
13505,877,516,958,585,-0.5288247466087341,39.98773956298828,1.0518447160720823,-0.4207389652729034,40.410682678222656,40.42105102539063,0.6000000238418579,5.0,16481681.0,RECORD@2020-11-22_12.45.05,180,0.0,car,0.9417763352394104,0.8923999071121216,0,0.423,42.419
13506,877,518,956,586,-0.5416185855865479,40.09407043457031,1.055689811706543,-0.3547539710998535,40.513145446777344,40.52085494995117,0.5,5.0,19312164.0,RECORD@2020-11-22_12.45.05,181,0.0,car,0.96875,0.8686436414718628,0,0.354,42.519
13507,872,519,953,586,-0.6749382615089417,40.427005767822266,1.0591819286346436,-0.4237606823444366,40.9116096496582,40.92007827758789,0.6000000238418579,6.0,15003288.0,RECORD@2020-11-22_12.45.05,182,0.0,car,0.9156256318092346,0.8807176351547241,0,0.429,42.918
13508,871,519,951,586,-0.7003686428070068,40.58085250854492,1.0645925998687744,-0.3542946577072143,41.1124267578125,41.11968612670898,0.5,6.0,17036526.0,RECORD@2020-11-22_12.45.05,183,0.0,car,0.950117528438568,0.8412771821022034,0,0.359,43.118
13509,871,517,950,583,-0.7011945247650146,40.704471588134766,1.0644714832305908,-0.7486564517021179,41.18858337402344,41.21949005126953,1.0,6.0,15937590.0,RECORD@2020-11-22_12.45.05,184,0.0,car,0.95201575756073,0.9187447428703308,0,0.719,43.213
13510,871,518,949,585,-0.740556001663208,40.84828186035156,1.0695576667785645,-0.6420764327049255,41.087013244628906,41.11968612670898,0.8999999761581421,6.0,17427630.0,RECORD@2020-11-22_12.45.05,185,0.0,car,0.9501519799232484,0.7595636248588562,0,0.646,43.115
13511,870,518,947,583,-0.7610352635383606,40.9974479675293,1.069590449333191,-0.3980621099472046,41.51201629638672,41.51890563964844,0.5,7.0,16872306.0,RECORD@2020-11-22_12.45.05,186,0.0,car,0.9524356126785278,0.8789037466049194,0,0.362,43.517
13513,871,516,948,581,-0.7940559387207031,41.31901931762695,1.0745387077331543,-0.4362192153930664,41.810302734375,41.818321228027344,0.6000000238418579,8.0,20526520.0,RECORD@2020-11-22_12.45.05,188,0.0,car,0.9690423011779784,0.909026861190796,0,0.438,43.816
13516,872,519,950,580,-0.6744440793991089,41.86180114746094,1.085993766784668,-0.3704329431056976,42.31574249267578,42.31734848022461,0.5,10.0,18684722.0,RECORD@2020-11-22_12.45.05,191,0.0,car,0.9294143915176392,0.9080943465232848,0,0.369,44.316
13519,873,523,946,582,-0.7661207318305969,42.54483795166016,1.0955264568328855,-0.5188369154930115,42.9017448425293,42.91617584228516,0.699999988079071,11.0,13936890.0,RECORD@2020-11-22_12.45.05,194,0.0,car,0.93272864818573,0.9353936314582824,0,0.524,44.913
13520,871,513,945,578,-0.8424789905548096,43.32734680175781,1.1116750240325928,-0.9910079836845398,43.69672393798828,43.71461868286133,1.2999999523162842,11.0,8881051.0,RECORD@2020-11-22_12.45.05,195,0.0,car,0.9122899770736694,0.909027636051178,0,0.992,45.703
13521,867,509,944,579,-0.8808392882347107,43.53972625732422,1.112760305404663,-0.6264472007751465,44.10840606689453,44.11383819580078,0.800000011920929,11.0,12325593.0,RECORD@2020-11-22_12.45.05,196,0.0,car,0.8272114992141724,0.8969511389732361,0,0.616,46.11
13522,867,514,942,581,-0.9323261976242064,43.77457427978516,1.1193792819976809,-0.6860300302505493,44.310150146484375,44.31344985961914,0.8999999761581421,11.0,15765643.0,RECORD@2020-11-22_12.45.05,197,0.0,car,0.8725650906562805,0.8989966511726379,0,0.696,46.308
13523,866,514,939,578,-0.9780802726745604,44.02070236206055,1.1209505796432495,-0.7761213183403015,44.49951171875,44.51305770874024,1.0,11.0,12320065.0,RECORD@2020-11-22_12.45.05,198,0.0,car,0.92616605758667,0.8683066368103027,0,0.777,46.506
13524,866,525,935,584,-1.0275325775146484,44.2913932800293,0.6628209352493286,-0.9294310808181764,44.903228759765625,44.91227722167969,1.2000000476837158,11.0,17569542.0,RECORD@2020-11-22_12.45.05,199,0.0,car,0.871109127998352,0.9236020445823668,0,0.941,46.902
13525,866,516,936,578,-1.041864275932312,44.45880126953125,1.1284584999084473,-0.8807209134101868,45.08576965332031,45.11188888549805,1.100000023841858,11.0,13564295.0,RECORD@2020-11-22_12.45.05,200,0.0,car,0.9351097345352172,0.906266450881958,0,0.866,47.104
13526,864,520,933,580,-1.096418380737305,44.78418731689453,0.6660206913948059,-0.8613113164901733,45.29960632324219,45.311500549316406,1.100000023841858,11.0,11775783.0,RECORD@2020-11-22_12.45.05,201,0.0,car,0.9119764566421508,0.9207639694213868,0,0.87,47.303
13527,866,515,935,576,-1.0532617568969729,44.952239990234375,1.1368193626403809,-0.8654040694236755,45.50817108154297,45.5111083984375,1.100000023841858,11.0,20362598.0,RECORD@2020-11-22_12.45.05,202,0.0,car,0.9708897471427916,0.8663012385368347,0,0.874,47.503
13528,866,516,935,577,-1.0005635023117063,45.2247314453125,1.1435197591781616,-0.9483010172843932,45.70376968383789,45.71072006225586,1.2000000476837158,12.0,17884172.0,RECORD@2020-11-22_12.45.05,203,0.0,car,0.9483168125152588,0.871161937713623,0,0.957,47.701
13529,867,517,936,577,-1.0743261575698853,45.487396240234375,0.5456668138504028,-1.200969696044922,45.98737335205078,46.0101318359375,1.5,12.0,13407132.0,RECORD@2020-11-22_12.45.05,204,0.0,car,0.9308688640594482,0.8818255662918091,0,1.204,47.994
13530,867,516,938,577,-0.973157286643982,45.766746520996094,0.6726839542388916,-1.1234865188598633,46.29397964477539,46.30955123901367,1.399999976158142,12.0,12589444.0,RECORD@2020-11-22_12.45.05,205,0.0,car,0.9291877746582032,0.7670270204544067,0,1.131,48.296
13531,877,516,945,575,-0.882890522480011,47.154239654541016,0.5528250336647034,-0.8283268213272095,47.6929931640625,47.70682144165039,1.0,13.0,12402902.0,RECORD@2020-11-22_12.45.05,206,0.0,car,0.9713497161865234,0.8911940455436707,0,0.833,49.7
13532,879,516,946,575,-0.7675952911376953,47.46241760253906,0.9328519105911256,-0.5821691751480103,48.0971908569336,48.10604095458984,0.699999988079071,13.0,17951502.0,RECORD@2020-11-22_12.45.05,207,0.0,car,0.972014844417572,0.8997241854667664,0,0.588,50.102
13533,878,520,946,577,-0.8981262445449829,47.75260543823242,0.5543727874755859,-0.7618534564971924,48.19230651855469,48.205848693847656,0.8999999761581421,13.0,15473045.0,RECORD@2020-11-22_12.45.05,208,0.0,car,0.960236430168152,0.9112939834594728,0,0.757,50.2
13534,880,515,947,572,-0.7479937076568604,48.01719665527344,1.1919716596603394,-0.6793472170829773,48.59664535522461,48.60506439208984,0.800000011920929,13.0,17543284.0,RECORD@2020-11-22_12.45.05,209,0.0,car,0.95415997505188,0.9016093015670776,0,0.679,50.6
13535,879,527,945,582,-0.8374372124671936,48.31321716308594,0.5566169619560242,-0.7704917192459106,48.90180587768555,48.90447998046875,0.8999999761581421,13.0,11610617.0,RECORD@2020-11-22_12.45.05,210,0.0,car,0.963126003742218,0.9180985689163208,0,0.768,50.898
13536,880,515,946,572,-0.7335074543952942,48.61946868896485,0.9464371800422668,-0.7248039245605469,48.99234390258789,49.00428771972656,0.800000011920929,13.0,15565803.0,RECORD@2020-11-22_12.45.05,211,0.0,car,0.9682725071907043,0.8896691799163818,0,0.684,51.0
13537,879,516,944,572,-0.8707910180091858,48.893775939941406,1.2038776874542236,-0.8987922072410583,49.29222106933594,49.30370330810547,1.0,14.0,10954565.0,RECORD@2020-11-22_12.45.05,212,0.0,car,0.9519612789154052,0.8886199593544006,0,0.86,51.296
13538,879,523,944,579,-0.9083572626113892,49.2658805847168,0.6950817704200745,-0.519706130027771,49.59613037109375,49.603118896484375,0.6000000238418579,13.0,11674930.0,RECORD@2020-11-22_12.45.05,213,0.0,car,0.9720813632011414,0.8735982775688171,0,0.519,51.6
13539,879,514,943,570,-0.8627992272377014,49.49787139892578,1.2143714427947998,-0.6942371726036072,49.985877990722656,50.00233459472656,0.800000011920929,14.0,8967883.0,RECORD@2020-11-22_12.45.05,214,0.0,car,0.9604007601737976,0.8413748145103455,0,0.698,51.997
13540,878,516,942,574,-0.8590347170829773,49.88111877441406,0.6994030475616455,-0.785792887210846,50.28644561767578,50.301753997802734,0.8999999761581421,14.0,11468451.0,RECORD@2020-11-22_12.45.05,215,0.0,car,0.916800856590271,0.8898539543151855,0,0.79,52.296
13541,879,516,943,572,-0.9126173853874208,50.12660598754883,0.5642201900482178,-0.701620876789093,50.48630142211914,50.50136184692383,0.800000011920929,13.0,12753804.0,RECORD@2020-11-22_12.45.05,216,0.0,car,0.9339652061462402,0.8774547576904297,0,0.705,52.496
13542,876,520,939,575,-0.9834673404693604,51.72554016113281,0.7117069959640503,-0.7238945364952087,52.091827392578125,52.098243713378906,0.800000011920929,14.0,17325964.0,RECORD@2020-11-22_12.45.05,217,0.0,car,0.9406928420066832,0.8792612552642822,0,0.727,54.093
13543,877,515,939,568,-0.9915536642074584,51.9697151184082,1.2560911178588867,-0.5936020016670227,52.29396057128906,52.29785537719727,0.6000000238418579,14.0,21906032.0,RECORD@2020-11-22_12.45.05,218,0.0,car,0.91721773147583,0.8583351969718933,0,0.548,54.295
13544,876,517,937,572,-1.0173330307006836,52.36417388916016,0.7159622311592102,-0.9200693368911744,52.63430404663086,52.69707489013672,1.0,14.0,12143679.0,RECORD@2020-11-22_12.45.05,219,0.0,car,0.9408502578735352,0.844261646270752,0,0.92,54.689
13545,877,514,937,568,-1.104638934135437,52.59503936767578,0.5738741159439087,-0.743384063243866,53.08466339111328,53.09629440307617,0.800000011920929,14.0,17796988.0,RECORD@2020-11-22_12.45.05,220,0.0,car,0.9618125557899476,0.8399360179901123,0,0.741,55.091
13546,876,515,936,568,-1.0935447216033936,52.97160339355469,0.7199535369873047,-0.743384063243866,53.29072189331055,53.29590606689453,0.800000011920929,14.0,16648234.0,RECORD@2020-11-22_12.45.05,221,0.0,car,0.963150143623352,0.8920473456382751,0,0.744,55.291
13547,875,511,935,564,-1.149696707725525,53.206790924072266,1.2770787477493286,-0.6527094841003418,53.69112777709961,53.695125579833984,0.699999988079071,14.0,10603799.0,RECORD@2020-11-22_12.45.05,222,0.0,car,0.9773579835891724,0.7483716607093811,0,0.656,55.691
13548,873,513,934,566,-1.098054051399231,53.53824615478516,1.0051922798156738,-0.7055782079696655,53.968544006347656,53.994537353515625,0.699999988079071,14.0,8461495.0,RECORD@2020-11-22_12.45.05,223,0.0,car,0.9230703115463256,0.8921359181404114,0,0.66,55.991
13549,873,513,932,565,-1.2697166204452517,53.80646133422852,0.5784012079238892,-0.8551880717277527,54.28206253051758,54.2939567565918,0.8999999761581421,13.0,12954944.0,RECORD@2020-11-22_12.45.05,224,0.0,car,0.9321998953819276,0.8734173774719238,0,0.853,56.287
13550,871,517,932,569,-1.190043807029724,54.149658203125,0.7276724576950073,-0.852055549621582,54.48527908325195,54.49356460571289,0.8999999761581421,13.0,9494374.0,RECORD@2020-11-22_12.45.05,225,0.0,car,0.9671330451965332,0.7291159629821777,0,0.856,56.487
13551,870,515,930,567,-1.272107720375061,54.39470291137695,0.5807614922523499,-1.3355112075805664,54.86864471435547,54.89278411865234,1.399999976158142,13.0,13334751.0,RECORD@2020-11-22_12.45.05,226,0.0,car,0.9148367047309875,0.8846401572227478,0,1.341,56.876
13552,868,516,928,566,-1.2663427591323853,54.6807861328125,0.7314658164978027,-1.2446058988571167,55.16640472412109,55.19219970703125,1.2999999523162842,12.0,13336029.0,RECORD@2020-11-22_12.45.05,227,0.0,car,0.9208688139915466,0.8963146805763245,0,1.252,57.178
13553,872,516,933,566,-1.2045369148254397,55.77267074584961,0.7385249733924866,-1.1735317707061768,56.27772903442383,56.29005813598633,1.2000000476837158,12.0,13139252.0,RECORD@2020-11-22_12.45.05,228,0.0,car,0.8778495192527771,0.8553268909454346,0,1.179,58.278
13554,878,518,936,566,-1.2099511623382568,55.9717025756836,0.5863332748413086,-0.9937955141067504,56.48270797729492,56.48966598510742,1.0,11.0,17199332.0,RECORD@2020-11-22_12.45.05,229,0.0,car,0.8894067406654358,0.7892363667488098,0,0.986,58.481
13555,882,518,938,569,-0.9774388670921326,56.28538131713867,0.7416256666183472,-0.8880799412727356,56.879974365234375,56.88888549804688,0.8999999761581421,11.0,30695630.0,RECORD@2020-11-22_12.45.05,230,0.0,car,0.8298233151435852,0.7808256149291992,0,0.894,58.882
13556,896,520,951,568,-0.6468914151191711,56.76702880859375,0.7445285320281982,-0.2980719804763794,57.28593444824219,57.2881088256836,0.3000000119209289,9.0,18042012.0,RECORD@2020-11-22_12.45.05,231,0.0,car,0.8972797989845276,0.7931304574012756,0,0.3,59.287
13557,903,515,957,565,-0.4049630165100097,56.86914443969727,0.5899704694747925,-0.1988271176815033,57.487152099609375,57.48771667480469,0.2000000029802322,9.0,24709430.0,RECORD@2020-11-22_12.45.05,232,0.0,car,0.8785271644592285,0.8281001448631287,0,0.201,59.487
13558,908,519,964,566,-0.2373620420694351,57.15168762207031,0.7472333908081055,0.000804295472335,57.68732833862305,57.68732833862305,-0.0,8.0,16797056.0,RECORD@2020-11-22_12.45.05,233,0.0,car,0.9160925149917604,0.7015919089317322,0,0.0,59.687
13559,913,517,970,564,-0.2004867941141128,57.26454925537109,0.5912860035896301,0.2042693197727203,57.88472366333008,57.88693618774414,-0.2000000029802322,8.0,9645934.0,RECORD@2020-11-22_12.45.05,234,0.0,car,0.933520495891571,0.8179991245269775,0,-0.202,59.887
13560,924,515,980,563,0.1642982959747314,57.61840057373047,0.5928143858909607,0.6604108810424805,58.26923370361328,58.28615951538086,-0.699999988079071,8.0,13211568.0,RECORD@2020-11-22_12.45.05,235,0.0,car,0.9645816087722778,0.7908095717430115,0,-0.712,60.282
13561,928,514,983,560,0.3961465954780578,57.86542510986328,0.752049446105957,0.6174518465995789,58.26652908325195,58.28615951538086,-0.6000000238418579,9.0,16743927.0,RECORD@2020-11-22_12.45.05,236,0.0,car,0.9187396764755248,0.7296708822250366,0,-0.61,60.283
13562,937,517,993,564,0.6812604665756226,58.85944747924805,0.5976316928863525,0.9918647408485411,59.66978454589844,59.68342971801758,-1.0,9.0,11940932.0,RECORD@2020-11-22_12.45.05,237,0.0,car,0.9013384580612184,0.8122867345809937,0,-1.042,61.674
13563,937,515,992,560,0.748661458492279,59.15925216674805,0.7606589198112488,0.9508511424064636,59.8698844909668,59.88303756713867,-0.8999999761581421,9.0,12798698.0,RECORD@2020-11-22_12.45.05,238,0.0,car,0.91778826713562,0.7233407497406006,0,-0.941,61.876
13564,939,519,993,564,0.6769447326660156,59.30020523071289,0.5991600751876831,1.1466012001037598,59.87563705444336,59.88303756713867,-1.100000023841858,10.0,16870284.0,RECORD@2020-11-22_12.45.05,239,0.0,car,0.9081498384475708,0.8213263154029846,0,-1.15,61.872
13565,938,519,993,564,0.8178759217262268,59.57402038574219,0.7632318139076233,1.354889988899231,60.081180572509766,60.08264923095703,-1.2999999523162842,9.0,10376579.0,RECORD@2020-11-22_12.45.05,240,0.0,car,0.9247770309448242,0.8287475109100342,0,-1.363,62.067
13566,940,523,993,567,0.8156178593635559,59.68526840209961,0.6008431911468506,1.157929301261902,60.26195526123047,60.282257080078125,-1.100000023841858,9.0,21138686.0,RECORD@2020-11-22_12.45.05,241,0.0,car,0.9267584681510924,0.748811662197113,0,-1.157,62.271
13567,942,516,996,563,0.903413951396942,59.949440002441406,0.7658377885818481,1.1772794723510742,60.66065979003906,60.68148040771485,-1.100000023841858,9.0,13043634.0,RECORD@2020-11-22_12.45.05,242,0.0,car,0.9175769686698914,0.8285598158836365,0,-1.165,62.67
13568,943,516,996,564,0.8445307016372681,60.092376708984375,0.6021974682807922,1.423062443733215,60.44601440429688,60.48186874389648,-1.399999976158142,8.0,10682346.0,RECORD@2020-11-22_12.45.05,243,0.0,car,0.9091832637786864,0.8771888017654419,0,-1.478,62.464
13569,945,519,997,565,0.9796229600906372,60.32796859741211,0.7682787775993347,1.4301385879516602,60.948577880859375,60.98089599609375,-1.399999976158142,9.0,13200809.0,RECORD@2020-11-22_12.45.05,244,0.0,car,0.9235466122627258,0.872298538684845,0,-1.49,62.963
13570,947,518,1000,565,0.9642590284347534,60.484153747558594,0.6037064790725708,1.493186116218567,60.95399475097656,61.0806999206543,-1.399999976158142,8.0,12984486.0,RECORD@2020-11-22_12.45.05,245,0.0,car,0.9161658883094788,0.8832035064697266,0,-1.492,63.062
13571,951,518,1004,565,1.164322853088379,60.719764709472656,0.7707857489585876,1.7174774408340454,61.2578353881836,61.28030776977539,-1.600000023841858,8.0,12729066.0,RECORD@2020-11-22_12.45.05,246,0.0,car,0.896271824836731,0.7827907800674438,0,-1.711,63.256
13572,955,520,1007,566,1.284929633140564,60.88092803955078,0.6053316593170166,1.725841760635376,61.34894180297852,61.38011169433594,-1.600000023841858,8.0,12678604.0,RECORD@2020-11-22_12.45.05,247,0.0,car,0.93772292137146,0.8939173221588135,0,-1.714,63.356
13573,976,521,1029,567,2.100674629211426,61.526004791259766,0.6081175208091736,2.739185333251953,62.1094856262207,62.17855453491211,-2.5,8.0,19160174.0,RECORD@2020-11-22_12.45.05,248,0.0,car,0.9331300854682922,0.9146047234535216,0,-2.712,64.119
13574,979,517,1031,563,2.1676924228668213,61.79798889160156,0.7781087160110474,2.844115257263184,62.4085693359375,62.477970123291016,-2.5999999046325684,8.0,15015518.0,RECORD@2020-11-22_12.45.05,249,0.0,car,0.9101489186286926,0.7696630358695984,0,-2.834,64.414
13575,983,519,1035,563,2.270459175109864,61.93111038208008,0.6096265316009521,2.962796688079834,62.4085693359375,62.477970123291016,-2.700000047683716,8.0,12309269.0,RECORD@2020-11-22_12.45.05,250,0.0,car,0.9116541743278505,0.8464942574501038,0,-2.943,64.409
13576,988,515,1040,557,2.472618341445923,62.1752815246582,0.7808796167373657,3.0431506633758545,62.68292236328125,62.77738571166992,-2.799999952316284,9.0,12142574.0,RECORD@2020-11-22_12.45.05,251,0.0,car,0.9441016912460328,0.8113833665847778,0,-3.067,64.702
13577,992,516,1044,559,2.589372158050537,62.28919219970703,0.6109421253204346,3.312511920928955,62.9721565246582,63.07680130004883,-3.0,9.0,12470561.0,RECORD@2020-11-22_12.45.05,252,0.0,car,0.9370858669281006,0.8068040609359741,0,-3.301,64.99
13578,996,515,1049,557,2.775416374206543,62.50164413452149,0.7833535671234131,3.5553553104400635,63.177696228027344,63.27640914916992,-3.200000047683716,9.0,13539313.0,RECORD@2020-11-22_12.45.05,253,0.0,car,0.9049720764160156,0.8346707820892334,0,-3.532,65.178
13579,1000,508,1051,549,2.9336583614349365,62.71134567260742,1.441482424736023,3.78390383720398,63.33640670776367,63.47602081298828,-3.400000095367432,9.0,9535667.0,RECORD@2020-11-22_12.45.05,254,0.0,car,0.8988667130470276,0.7922772169113159,0,-3.765,65.364
13580,1004,517,1056,560,3.059634208679199,62.92057037353516,0.7858275771141052,3.654817819595337,63.17143630981445,63.27640914916992,-3.299999952316284,9.0,18053592.0,RECORD@2020-11-22_12.45.05,255,0.0,car,0.8972411751747131,0.8454736471176147,0,-3.642,65.171
13581,1007,511,1058,554,3.1020069122314453,63.05830764770508,0.6145792603492737,3.753573894500733,63.55681228637695,63.67563247680664,-3.400000095367432,9.0,9147036.0,RECORD@2020-11-22_12.45.05,256,0.0,car,0.9559133052825928,0.7934870719909668,0,-3.776,65.564
13582,1006,515,1058,558,3.114387989044189,63.281681060791016,0.7884665131568909,3.7277040481567374,63.756046295166016,63.87524032592773,-3.400000095367432,9.0,13347209.0,RECORD@2020-11-22_12.45.05,257,0.0,car,0.962014377117157,0.7713056206703186,0,-3.788,65.763
13583,1007,516,1058,558,3.027960062026977,63.4134407043457,0.6154305338859558,3.7122838497161865,63.95528411865234,64.0748519897461,-3.299999952316284,9.0,10797969.0,RECORD@2020-11-22_12.45.05,258,0.0,car,0.9603978395462036,0.5803192853927612,0,-3.688,65.969
13584,1007,517,1058,559,3.218379497528076,63.657371520996094,0.7909075021743774,3.900377988815308,64.11782836914062,64.27445983886719,-3.5,9.0,11983578.0,RECORD@2020-11-22_12.45.05,259,0.0,car,0.8972559571266174,0.8219398260116577,0,-3.924,66.155
13585,1010,517,1061,558,3.343634605407715,64.45802307128906,0.7961193323135376,3.848301410675049,64.75904846191406,64.873291015625,-3.400000095367432,8.0,11427403.0,RECORD@2020-11-22_12.45.05,260,0.0,car,0.9446237087249756,0.6685120463371277,0,-3.847,66.759
13586,1011,514,1062,556,3.247521162033081,64.57090759277344,0.619918942451477,3.973510026931762,65.14718627929688,65.27251434326172,-3.5,8.0,13477838.0,RECORD@2020-11-22_12.45.05,261,0.0,car,0.9020689725875854,0.7538883686065674,0,-3.985,67.151
13587,1010,513,1062,555,3.242729425430298,64.94889068603516,0.6214279532432556,3.99788761138916,65.34994506835938,65.47212219238281,-3.5,9.0,13606354.0,RECORD@2020-11-22_12.45.05,263,0.0,car,0.867996096611023,0.8381156921386719,0,-3.997,67.35
13588,1010,506,1061,548,3.4020214080810547,65.15103149414062,1.4861078262329102,3.985698938369751,65.92562866210938,66.07095336914062,-3.5,8.0,7234806.0,RECORD@2020-11-22_12.45.05,264,0.0,car,0.8282601833343506,0.7422679662704468,0,-4.034,67.948
13589,1010,521,1061,564,3.4381349086761475,65.33316802978516,0.6230143308639526,3.769749402999878,65.86814880371094,65.97114562988281,-3.299999952316284,8.0,9741602.0,RECORD@2020-11-22_12.45.05,265,1.0,car,0.8744613528251648,0.7575855255126953,0,-3.798,67.862
13590,1008,514,1058,556,3.3342926502227783,65.55084228515625,0.8034093379974365,3.8381235599517822,65.94766235351562,66.07095336914062,-3.299999952316284,8.0,7587091.5,RECORD@2020-11-22_12.45.05,266,0.0,car,0.8856489062309265,0.8219102025032043,0,-3.803,67.961
13591,1005,514,1056,556,3.1087217330932617,65.66350555419922,0.6241751909255981,3.8042287826538086,66.35311889648438,66.47017669677734,-3.299999952316284,8.0,10701485.0,RECORD@2020-11-22_12.45.05,267,0.0,car,0.868218719959259,0.8012661933898926,0,-3.826,68.36
13592,1001,516,1052,558,3.074598550796509,66.24098205566406,0.8076646327972412,3.67592453956604,66.65776062011719,66.76959228515625,-3.200000047683716,8.0,7049168.0,RECORD@2020-11-22_12.45.05,270,0.0,car,0.8901684880256653,0.7841745018959045,0,-3.727,68.665
13593,1000,514,1050,557,2.981016159057617,66.40573120117188,0.6268836855888367,3.4268269538879395,66.79781341552734,66.86939239501953,-3.0,8.0,9728318.0,RECORD@2020-11-22_12.45.05,271,0.0,car,0.8981131315231323,0.773490846157074,0,-3.5,68.778
